unique_student_id,schlyear,exgrade,exam_name
289,2015,91,English exam
2626,2016,57,English exam
2626,2016,82,English exam
2626,2016,61,English exam
3315,2014,82,English exam
3315,2015,75,Math exam
1276,2015,25,English exam
1276,2015,40,English exam
1276,2016,60,English exam
1276,2016,61,English exam
1276,2016,27,English exam
2809,2016,76,English exam
587,2016,83,English exam
3417,2015,91,English exam
3417,2015,87,English exam
3417,2015,91,Math exam
3281,2015,96,English exam
3281,2015,80,Math exam
3263,2014,86,English exam
3263,2014,89,English exam
3263,2015,65,Math exam
1464,2016,89,English exam
3694,2015,99,Math exam
3694,2016,94,English exam
2158,2015,93,English exam
619,2014,99,English exam
619,2015,80,Math exam
3059,2015,89,English exam
3059,2016,97,English exam
3548,2015,78,English exam
3548,2016,83,English exam
1431,2014,72,English exam
1431,2014,78,English exam
1431,2014,77,Math exam
2030,2015,90,English exam
360,2015,82,English exam
360,2015,60,Math exam
1261,2016,90,English exam
3553,2015,87,English exam
3553,2015,68,English exam
2585,2014,96,English exam
1269,2017,72,English exam
3700,2014,66,Math exam
3700,2015,96,English exam
3700,2015,76,Math exam
2048,2016,80,English exam
3611,2016,86,English exam
2835,2015,76,English exam
2045,2014,74,English exam
2045,2015,76,English exam
2045,2015,69,Math exam
1023,2015,72,English exam
1023,2016,76,English exam
3893,2016,65,English exam
3893,2016,74,English exam
1495,2015,79,English exam
165,2016,47,English exam
165,2016,67,English exam
165,2016,74,English exam
165,2017,77,English exam
3232,2015,15,English exam
3232,2015,79,English exam
3232,2015,21,English exam
622,2015,89,English exam
622,2015,81,Math exam
2229,2015,57,English exam
2229,2015,68,Math exam
2229,2016,79,English exam
2229,2016,69,English exam
3132,2015,82,English exam
2958,2015,86,English exam
1634,2014,62,English exam
1634,2014,44,Math exam
1634,2015,70,English exam
1634,2015,58,English exam
1634,2015,66,Math exam
1634,2015,64,Math exam
1634,2016,65,English exam
1634,2016,69,English exam
1027,2015,62,English exam
1027,2016,61,English exam
1027,2017,79,English exam
1299,2015,72,English exam
1299,2015,55,English exam
1299,2016,47,Math exam
3615,2015,93,English exam
1604,2016,28,English exam
1604,2016,66,English exam
124,2015,96,Math exam
124,2016,96,English exam
3661,2015,22,English exam
3661,2016,86,English exam
1675,2016,83,English exam
2789,2016,69,English exam
2789,2016,71,English exam
1641,2016,76,English exam
1641,2017,66,English exam
1383,2016,85,English exam
2510,2016,69,English exam
2510,2017,89,English exam
3751,2016,98,English exam
3751,2016,91,Math exam
2750,2015,87,English exam
2750,2016,91,Math exam
2363,2015,87,English exam
3733,2016,83,English exam
3733,2016,69,English exam
46,2016,52,English exam
46,2016,61,English exam
46,2017,44,English exam
2398,2016,91,English exam
3621,2015,90,English exam
2913,2015,74,English exam
2913,2015,70,English exam
2913,2016,79,English exam
2913,2016,74,English exam
2049,2016,57,English exam
2049,2016,66,English exam
2049,2017,69,English exam
1525,2014,85,English exam
1525,2015,50,Math exam
2770,2016,69,English exam
2343,2015,79,English exam
2343,2015,76,English exam
2343,2016,71,English exam
700,2016,79,English exam
588,2016,89,English exam
969,2016,66,English exam
969,2016,55,English exam
969,2017,82,English exam
3130,2015,86,English exam
3703,2016,55,English exam
3703,2016,45,English exam
3703,2017,65,English exam
1060,2016,85,English exam
452,2015,95,English exam
452,2015,94,Math exam
2874,2014,79,English exam
2874,2015,73,Math exam
2874,2015,77,Math exam
2874,2016,76,Math exam
2081,2016,90,English exam
415,2016,86,English exam
1688,2015,83,English exam
1688,2015,96,Math exam
1240,2015,82,English exam
1240,2015,45,Math exam
3219,2015,93,English exam
3219,2015,95,Math exam
352,2017,96,English exam
3296,2015,57,English exam
3296,2015,58,English exam
3296,2016,39,English exam
3296,2016,69,English exam
668,2016,85,English exam
3821,2016,66,English exam
3821,2016,3,English exam
3966,2016,90,English exam
498,2015,57,English exam
498,2016,43,English exam
498,2016,48,English exam
498,2017,66,English exam
742,2014,69,English exam
742,2015,51,Math exam
742,2016,87,English exam
2059,2016,43,English exam
2059,2016,55,English exam
2059,2016,45,English exam
2059,2017,88,English exam
2516,2014,85,English exam
2516,2016,85,English exam
3844,2016,79,English exam
711,2014,83,English exam
711,2014,68,English exam
711,2014,53,English exam
2911,2016,85,English exam
3017,2014,67,English exam
3017,2015,76,English exam
3515,2016,72,English exam
3515,2016,74,English exam
3515,2017,72,English exam
758,2016,95,English exam
3898,2014,89,English exam
3022,2016,65,English exam
3022,2017,81,English exam
2168,2015,80,English exam
2705,2015,79,English exam
2666,2015,40,English exam
2666,2015,58,English exam
2666,2016,66,English exam
2666,2016,61,English exam
1589,2015,93,English exam
2073,2016,74,English exam
2073,2016,72,English exam
2073,2017,82,English exam
2884,2015,74,English exam
2884,2016,76,English exam
460,2015,78,English exam
460,2015,21,English exam
86,2015,67,English exam
86,2015,68,English exam
931,2015,76,English exam
1049,2015,79,English exam
103,2015,91,Math exam
103,2016,85,English exam
103,2016,79,English exam
1062,2015,76,English exam
1062,2015,74,English exam
2326,2016,65,English exam
2326,2016,61,English exam
1542,2015,87,English exam
1542,2016,89,Math exam
595,2016,82,English exam
595,2016,42,English exam
595,2016,74,English exam
2432,2015,83,English exam
3086,2016,85,English exam
647,2016,85,English exam
3176,2015,76,English exam
1750,2017,69,English exam
1283,2014,47,English exam
1283,2014,73,English exam
568,2015,88,English exam
568,2015,50,Math exam
63,2015,79,English exam
458,2016,69,English exam
458,2016,61,English exam
458,2017,81,English exam
1921,2015,81,English exam
2523,2014,79,English exam
2523,2015,83,English exam
2523,2015,25,Math exam
3579,2015,76,English exam
3579,2015,48,Math exam
557,2015,76,English exam
135,2014,55,English exam
135,2014,71,English exam
3671,2015,87,English exam
3671,2015,51,Math exam
437,2016,86,English exam
788,2016,80,English exam
1322,2016,87,English exam
2495,2016,88,English exam
1808,2016,52,English exam
1808,2017,79,English exam
832,2017,79,English exam
1987,2016,89,English exam
1521,2016,79,English exam
654,2016,76,English exam
1492,2015,89,English exam
3412,2014,65,English exam
3412,2014,62,English exam
3412,2015,83,English exam
3691,2015,82,English exam
1699,2016,88,English exam
1418,2016,79,English exam
3395,2015,74,English exam
3395,2015,67,English exam
3395,2016,60,English exam
3395,2016,69,English exam
2609,2015,85,English exam
1737,2016,74,English exam
2832,2016,39,English exam
2832,2017,55,English exam
2486,2015,93,English exam
2997,2016,65,English exam
2997,2016,52,English exam
3707,2017,57,English exam
1321,2015,76,English exam
658,2015,78,English exam
1809,2016,65,English exam
1809,2016,61,English exam
1809,2017,55,English exam
2885,2016,39,English exam
2885,2016,65,English exam
718,2015,72,English exam
718,2016,83,English exam
718,2016,69,English exam
1170,2016,80,English exam
1918,2014,83,English exam
1918,2014,86,English exam
1918,2015,93,English exam
1918,2015,93,Math exam
2008,2017,65,English exam
1550,2016,87,English exam
2525,2015,86,English exam
2971,2016,83,English exam
1628,2015,80,English exam
3627,2016,72,English exam
3627,2016,71,English exam
3627,2017,65,English exam
917,2014,81,English exam
2150,2016,14,English exam
2150,2016,42,English exam
3604,2015,25,English exam
3604,2016,43,English exam
3604,2016,65,English exam
2901,2017,94,English exam
2647,2014,90,Math exam
2647,2016,98,English exam
2350,2016,66,English exam
2350,2016,52,English exam
240,2015,76,English exam
1316,2015,74,English exam
1316,2015,82,English exam
1316,2015,96,Math exam
2057,2015,62,English exam
2057,2016,74,English exam
2932,2015,57,Math exam
2932,2017,72,English exam
1341,2015,85,English exam
1341,2015,86,Math exam
3781,2015,55,English exam
3781,2015,72,English exam
3781,2016,83,English exam
698,2015,65,English exam
698,2015,62,English exam
698,2016,83,English exam
1365,2016,97,English exam
1365,2016,79,English exam
1576,2017,77,English exam
2960,2017,47,English exam
2570,2017,52,English exam
3778,2015,87,English exam
690,2016,47,English exam
690,2017,60,English exam
470,2015,80,English exam
1745,2016,76,English exam
1745,2017,79,English exam
3284,2015,92,English exam
183,2015,81,English exam
3409,2015,93,English exam
2711,2015,42,English exam
2711,2016,74,English exam
3644,2016,88,English exam
2264,2015,97,English exam
2264,2016,78,Math exam
1607,2016,76,English exam
2797,2015,83,English exam
3498,2015,87,English exam
3498,2015,68,English exam
3304,2015,90,English exam
3304,2015,63,Math exam
2372,2016,76,English exam
2372,2016,71,English exam
522,2016,80,English exam
3224,2016,76,English exam
725,2015,83,English exam
286,2015,85,English exam
3133,2015,83,English exam
2947,2015,85,English exam
2941,2015,88,English exam
3300,2017,88,English exam
3528,2015,57,English exam
3528,2015,61,English exam
3528,2016,69,English exam
1655,2015,76,English exam
2875,2016,36,English exam
2875,2016,24,English exam
2875,2016,11,English exam
2875,2017,37,English exam
2610,2016,83,English exam
1447,2017,95,English exam
533,2015,88,English exam
533,2016,69,Math exam
2497,2016,95,English exam
365,2016,60,English exam
365,2017,44,English exam
3258,2015,60,English exam
3258,2015,66,English exam
2413,2017,66,English exam
1786,2015,78,Math exam
1786,2016,87,English exam
1435,2016,79,English exam
1192,2016,76,English exam
1466,2016,82,English exam
1466,2016,55,English exam
2496,2015,88,English exam
2496,2015,89,Math exam
2648,2015,87,English exam
181,2016,69,English exam
181,2016,58,English exam
3465,2015,85,English exam
2678,2015,89,English exam
2678,2015,68,English exam
186,2017,47,English exam
3870,2015,91,English exam
3870,2015,79,Math exam
593,2016,65,English exam
3080,2015,76,English exam
3080,2015,74,English exam
1457,2016,80,English exam
1831,2015,62,English exam
1831,2015,87,English exam
796,2016,60,English exam
796,2016,71,English exam
796,2017,82,English exam
1663,2015,79,English exam
3897,2015,95,English exam
372,2016,92,English exam
372,2016,74,English exam
3620,2016,80,English exam
294,2016,66,English exam
2355,2015,88,Math exam
2355,2016,80,English exam
383,2016,94,English exam
1360,2016,81,English exam
3849,2016,81,English exam
974,2015,76,English exam
974,2016,71,English exam
879,2015,91,English exam
459,2017,69,English exam
1579,2015,83,English exam
2257,2017,84,English exam
2895,2016,69,English exam
2895,2016,71,English exam
2895,2017,79,English exam
529,2015,87,English exam
2641,2016,79,English exam
2559,2015,72,English exam
2559,2015,65,English exam
2559,2016,57,English exam
1625,2015,67,English exam
3142,2015,79,English exam
1669,2015,60,English exam
1669,2015,67,English exam
1669,2015,15,English exam
1669,2016,57,English exam
1669,2016,55,English exam
3483,2016,83,English exam
473,2016,83,English exam
3367,2016,52,English exam
3367,2016,74,English exam
3367,2016,42,English exam
3367,2017,74,English exam
132,2015,67,English exam
132,2015,81,English exam
132,2015,61,English exam
639,2016,66,English exam
639,2016,52,English exam
3885,2016,52,English exam
3885,2017,57,English exam
904,2016,65,English exam
904,2017,79,English exam
2898,2015,94,English exam
608,2015,85,English exam
2043,2015,82,English exam
2043,2015,83,English exam
1150,2015,76,English exam
1150,2016,83,English exam
744,2017,55,English exam
1421,2015,97,Math exam
1421,2016,89,English exam
1913,2016,86,English exam
1913,2016,48,English exam
396,2015,51,English exam
396,2016,76,English exam
145,2016,76,English exam
3911,2016,52,English exam
3911,2016,34,English exam
3911,2016,35,English exam
3911,2017,37,English exam
3460,2015,93,English exam
3460,2015,81,Math exam
1920,2015,67,English exam
1920,2016,74,English exam
1920,2016,72,English exam
1920,2016,71,English exam
1920,2017,69,English exam
1373,2015,67,English exam
1373,2015,65,English exam
496,2015,60,English exam
496,2016,79,English exam
993,2016,85,English exam
1177,2017,82,English exam
897,2016,47,English exam
897,2016,48,English exam
897,2017,55,English exam
2781,2015,87,English exam
756,2017,81,English exam
2683,2016,82,English exam
3179,2015,87,English exam
3179,2015,76,English exam
3179,2015,64,Math exam
3179,2015,46,Math exam
901,2016,83,English exam
2009,2016,87,English exam
1234,2016,88,English exam
3863,2016,97,English exam
852,2016,86,English exam
852,2016,76,English exam
1721,2016,57,English exam
1721,2016,66,English exam
485,2016,95,English exam
363,2016,72,English exam
363,2016,35,English exam
363,2017,60,English exam
1378,2016,66,English exam
1793,2016,88,English exam
2904,2016,85,English exam
2904,2016,45,English exam
3228,2016,87,English exam
1584,2016,91,English exam
3957,2016,90,English exam
3957,2016,53,Math exam
499,2016,57,English exam
499,2016,82,English exam
520,2016,72,English exam
2675,2016,74,English exam
2675,2016,87,English exam
2675,2016,38,English exam
3573,2016,66,English exam
3573,2017,77,English exam
60,2016,79,English exam
58,2016,69,English exam
58,2016,58,English exam
2197,2016,94,English exam
2204,2016,99,English exam
3309,2016,79,English exam
2087,2016,57,English exam
2087,2016,76,English exam
37,2016,84,Math exam
37,2017,96,English exam
3899,2017,82,English exam
867,2016,96,Math exam
867,2017,88,English exam
2335,2017,82,English exam
577,2016,88,English exam
1904,2016,80,English exam
1512,2016,92,English exam
1454,2016,83,English exam
206,2016,52,English exam
206,2016,58,English exam
206,2017,65,English exam
159,2016,91,English exam
159,2016,92,Math exam
3439,2015,94,English exam
3439,2015,67,Math exam
1801,2015,83,English exam
1801,2015,34,Math exam
1801,2016,25,Math exam
3240,2015,85,English exam
3415,2014,83,English exam
3415,2014,78,English exam
3415,2016,55,Math exam
1693,2014,55,Math exam
1693,2014,67,Math exam
1693,2015,97,English exam
188,2015,78,English exam
3819,2015,83,English exam
1144,2014,69,English exam
1144,2014,51,English exam
1144,2014,48,English exam
1144,2014,57,English exam
1144,2015,55,English exam
